"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at","current_month_file"
"20743","R진주과기대점","경상남도 진주시 강남로167번길 14","","","35.1830276257471","128.094358423229","2020-08-29","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20744","인천대제3기숙사점","인천광역시 연수구 아카데미로 119","","","37.37338259937617","126.62961772002541","2020-08-28","","08:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20746","R점촌터미널점","경상북도 문경시 당교3길 2","","","36.5859138190644","128.191684328115","2020-09-09","","06:00","01:00",0,0,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20751","self가평오하브점","경기도 가평군 북면 꽃넘이길 43","","","37.8961216256503","127.526900231373","2020-08-25","","00:00","00:00",1,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20755","충북음성역점","충청북도 음성군 음성읍 한불로 53","","","36.9270188067466","127.703346343796","2020-08-28","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20758","R순천조례주공점","전라남도 순천시 이수로 281","","","34.9521787851502","127.515150834705","2020-08-29","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20759","여수미평동점","전라남도 여수시 둔덕2길 6-7","","","34.7676049807216","127.702653441621","2020-08-29","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,0,1,0,"2026-04-29","2026-04-29","2020/08"
"20769","웅천디아일랜드점","전라남도 여수시 웅천남4로 17","","","34.742773610032","127.672310638202","2020-08-30","","00:00","00:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20782","파주책마을점","경기도 파주시 회동길 337-19","","","37.7165871650595","126.691297040516","2020-08-31","","07:00","19:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20785","신세계하남점","경기도 하남시 미사대로 750","스타필드 하남","","37.5454364874338","127.223740478204","2020-08-21","","10:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20825","순천공고점","전라남도 순천시 유동길 39","","","34.9554576000249","127.514840603277","2020-08-31","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29","2020/08"
"20828","부천고강로점","경기도 부천시 고강로132번가길 22","","","37.5304196937326","126.820108356682","2020-08-31","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/08"
"20832","안산일신건영점","경기도 안산시 단원구 선이로 6","","","37.3418078565658","126.804222232642","2020-09-13","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20833","태안백사장점","충청남도 태안군 안면읍 백사장1길 121","","","36.5851739557628","126.31614362628","2020-09-10","","06:00","23:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20835","내트럭하우스점","전라남도 광양시 항만대로 200","","","34.8961395994037","127.637915780617","2020-09-12","","00:00","00:00",1,1,1,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20836","장안쉐르빌점","서울특별시 동대문구 장한로21길 16","","","37.5702147932163","127.069311646966","2020-09-14","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29","2020/09"
"20841","구미비산점","경상북도 구미시 비산로7길 14(비산동)","","","36.1207013518272","128.382833424592","2020-09-09","","06:00","00:00",0,0,0,0,0,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20845","보령동대로점","충청남도 보령시 원평1길 55","","","36.3548567951513","126.616176447244","2020-09-14","","06:00","01:00",0,0,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20846","세종홍대점","세종특별자치시 조치원읍 세종로 2642","","","36.621697469683","127.290983835491","2020-09-14","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20848","웅상아침도시점","경상남도 양산시 대평들5길 16","","","35.4158854886872","129.163197187606","2020-09-14","","00:00","00:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20855","구미선산중앙점","경상북도 구미시 선산읍 남문로 42","","","36.2412839668254","128.301732482168","2020-09-14","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20857","R신대부적점","경상북도 경산시 압량읍 대학로 386","","","35.8419304765509","128.762371899452","2020-09-15","","00:00","00:00",1,1,1,1,1,0,1,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20862","진주상평공단점","경상남도 진주시 도동로 23","","","35.1721978251327","128.123093223671","2020-09-15","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20868","R영도중리점","부산광역시 영도구 함지로 6","","","35.0707979302163","129.059348564793","2020-09-17","","06:00","01:00",0,1,1,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20878","여수오림점","전라남도 여수시 오림2길 20","","","34.7564928654783","127.715346171598","2020-09-20","","00:00","00:00",1,0,1,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20881","R부평한올점","인천광역시 부평구 부흥로327번길 29","","","37.4997587979789","126.72818661704","2020-09-24","","06:00","02:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20884","동탄금곡점","경기도 화성시 금곡로 241","","","37.1819568718019","127.077862701953","2020-09-21","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20890","청라썬앤빌점","인천광역시 서구 청라한내로100번길 8-16","","","37.5332793043315","126.629068046898","2020-09-20","","00:00","00:00",1,1,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20893","당산국회대로점","서울특별시 영등포구 국회대로38길 18","","","37.5254538386922","126.89867225219","2020-09-15","","06:00","23:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20895","상주신봉점","경상북도 상주시 상산로 189-1","","","36.4076842707813","128.159838379363","2020-09-17","","06:00","00:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20901","R오페라클래시아점","대구광역시 북구 중앙대로 513","","","35.8790937110149","128.594754032601","2020-09-23","","06:00","01:00",1,0,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20905","R뉴통영중앙점","경상남도 통영시 중앙시장1길 1","","","34.8448596570051","128.424129720711","2020-09-24","","00:00","00:00",1,0,1,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20910","장경리해수욕장점","인천광역시 옹진군 영흥면 영흥로757번길 29","","","37.2716672661365","126.449408521927","2020-09-22","","07:00","00:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20911","구미인동점","경상북도 구미시  진평길 88 (진평동)","","","36.104476085176","128.417935048613","2020-09-17","","00:00","00:00",1,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20913","첨단메디케어점","광주광역시 광산구 월계로 223-8","","","35.2136422667519","126.850841892567","2020-09-17","","00:00","00:00",1,1,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20926","마곡퀸즈점","서울특별시 강서구 공항대로 247","","","37.5593135416408","126.83523920295","2020-09-21","","07:00","23:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20927","광주월계점","광주광역시 광산구 월계로 140번길 2","","","35.2132702069943","126.840599169329","2020-09-25","","07:00","01:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20929","대전보건대점","대전광역시 동구  우암로326번길  35","1층","","36.3479449837396","127.452977438709","2020-09-23","","00:00","00:00",1,0,0,1,1,0,1,0,0,0,1,0,0,"2026-04-29","2026-04-29","2020/09"
"20931","금천점","서울특별시 금천구  범안로12가길 27 (독산동)","","","37.4655817074328","126.893267278289","2020-09-23","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20933","R자양한강점","서울특별시 광진구 능동로3길 54","","","37.5342246238487","127.064515983303","2020-09-27","","00:00","00:00",1,0,0,1,0,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20934","R연수사랑점","인천광역시 연수구 선학로 37","","","37.4213254601461","126.698104719555","2020-09-27","","06:00","02:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20942","영덕강구항점","경상북도 영덕군 강구면 영덕대게로 57","","","36.3595180022709","129.385016417202","2020-09-28","","06:00","00:00",0,0,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20945","서산롯데캐슬점","충청남도 서산시 안견로 365-10(읍내동, 서산 롯데캐슬)","","","36.7789825051004","126.439971840012","2020-09-25","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20960","R순암스테이트점","경기도 광주시 순암로 516","","","37.4116606880777","127.198110558125","2020-09-29","","00:00","00:00",1,1,1,1,0,0,1,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/09"
"20968","원종미성점","경기도 부천시 삼작로410번길 59","","","37.5170872477615","126.807386395791","2020-09-29","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/09"
"20971","구월다복점","인천광역시 남동구 선수촌공원로23번길 6-29","","","37.4425512858009","126.709402902365","2020-10-06","","07:00","00:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20985","도당공단점","경기도 부천시 옥산로214번길 43","","","37.5128730173126","126.782589174776","2020-10-08","","07:00","21:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20988","연수현대점","인천광역시 연수구 원인재로 56","2동1층408호","","37.4035001790027","126.675869585701","2020-10-05","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20991","동해묵호등대점","강원특별자치도 동해시 해맞이길 296","","","37.5543880269532","129.118100396003","2020-10-11","","08:00","23:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20992","대구한실로점","대구광역시 달서구 한실로 73","","","35.807243315977","128.534717784178","2020-10-10","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20994","창현신명점","경기도 남양주시 화도읍 수레로 1234-26","","","37.6474035396611","127.304093978531","2020-10-11","","07:00","01:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20996","R증평군청점","충청북도 증평군 증평읍 광장로 80","","","36.7860303166393","127.581177063125","2020-10-06","","06:00","00:00",0,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20997","기장월내점","부산광역시 기장군 장안읍 해맞이로 396-7","1층","","35.3279091035703","129.279970966242","2020-10-08","","06:00","00:00",0,0,0,0,1,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"20999","김포운양한신점","경기도 김포시 김포한강11로438번길 123","","","37.6514410095482","126.694510472967","2020-10-09","","00:00","00:00",1,1,0,1,0,0,1,0,1,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21002","R장항지움점","경기도 고양시 일산동구 무궁화로 7-45","","","37.6634691950917","126.764181358671","2020-10-16","","00:00","00:00",1,1,1,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21010","R양평서종점","경기도 양평군 서종면 중미산로 22","","","37.6039162342728","127.354463205024","2020-10-15","","06:00","00:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21011","세종새내2길점","세종특별자치시 조치원읍 새내2길 56","","","36.596825191501","127.302050923147","2020-10-15","","06:00","01:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21015","미추홀구청점","인천광역시 미추홀구 경인로 67","","","37.4654973905529","126.650240775985","2020-10-16","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21021","천안프라지움점","충청남도 천안시 서북구 오성로 120(성정동)","110호","","36.8296862780444","127.140773272235","2020-10-15","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21022","안산와동점","경기도 안산시 단원구 선부로 223","101호","","37.341692647341","126.819956307904","2020-10-15","","06:00","00:00",0,0,1,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21023","영암대불공단점","전라남도 영암군 삼호읍 대불산단4로 272","","","34.7663780974165","126.437828089327","2020-10-16","","00:00","00:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21024","포항양덕점","경상북도 포항시 북구 양덕로50번길 14","","","36.0829088187272","129.403494318391","2020-10-14","","00:00","00:00",1,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21028","R군산소룡대로점","전북특별자치도 군산시 공단대로 686","","","35.9775453884523","126.67421080222","2020-10-17","","05:00","00:00",0,1,0,1,0,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/10"
"21033","화정점","경기도 고양시 덕양구 화정로 29","","","37.6353137997722","126.82941792817","2020-10-18","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21034","유곡리더스점","울산광역시 중구 종가로 215","","","35.5632572745766","129.300168054869","2020-10-18","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21059","R익산신동장보고점","전북특별자치도 익산시 동서로21길 46","","","35.9578500262706","126.958366905018","2020-10-24","","00:00","00:00",1,1,0,1,0,0,0,0,1,0,1,1,0,"2026-04-29","2026-04-29","2020/10"
"21060","의령서동주공점","경상남도 의령군 의령읍 의병로9길 25-6","","","35.3218670285981","128.254161895798","2020-10-26","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21063","대전마치광장점","대전광역시 서구 구봉로131번길 37","","","36.2980599968278","127.337175728862","2020-10-24","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21066","담양창평점","전라남도 담양군 창평면 창평로 585","","","35.2385613349292","127.013563469919","2020-10-24","","05:00","00:00",1,1,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21070","창녕남지점","경상남도 창녕군 남지읍 남지중앙1길 91-4","","","35.3927706014112","128.479520635837","2020-10-25","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/10"
"21072","R달동번영점","울산광역시 남구 번영로166번길 23-1","","","35.5408569734029","129.329670205337","2020-10-25","","00:00","00:00",1,0,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21075","부천백송점","경기도 부천시 부흥로 71","","","37.4987893822071","126.750384003066","2020-10-21","","08:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21077","순천신대점","전라남도 순천시 해룡면 향매로 75","","","34.9341426249198","127.547692649326","2020-10-26","","08:00","02:00",0,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21081","계산노바체점","인천광역시 계양구 계양대로 188","","","37.5405172828465","126.723114756133","2020-10-26","","06:00","02:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21082","계명대공학관점","대구광역시 달서구 달구벌대로 1035","","","35.8538856445619","128.480131517772","2020-10-26","","07:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21097","시흥정왕특급점","경기도 시흥시 큰솔로96번길 1(정왕동)","101, 102호","","37.3448731913385","126.756399750535","2020-11-10","","00:00","00:00",1,0,1,1,1,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29","2020/11"
"21101","R궁평항점","경기도 화성시 서신면 궁평항로 1069-4","","","37.1170664405641","126.684564237496","2020-10-29","","06:00","23:00",0,0,0,1,0,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/10"
"21116","김포마산타운점","경기도 김포시 김포한강7로22번길 174-3","","","37.6428843945688","126.639744234418","2020-10-31","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21126","신세계센텀점","부산광역시 해운대구 센텀남대로 35","지하2층","","35.1688178394069","129.129523260187","2020-10-30","","08:00","19:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/10"
"21128","태안발전본부3호점","충청남도 태안군 원북면 학암포길 241-36","","","36.8984994826922","126.226416161906","2020-11-02","","00:00","00:00",1,0,0,0,0,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29","2020/11"
"21133","R구미옥계원룸점","경상북도 구미시 산호대로24길 9-3","","","36.1367191541543","128.414171939696","2020-11-05","","00:00","00:00",1,1,1,1,1,0,1,0,0,0,1,1,0,"2026-04-29","2026-04-29","2020/11"
"21141","청주우암그린점","충청북도 청주시 청원구 향군로15번길 12-1","","","36.6474388485035","127.48701292221","2020-11-07","","00:00","00:00",1,0,1,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/11"
"21142","안성광혜원점","경기도 안성시 죽산면 두메호수로 1","","","37.0090733932308","127.435055849184","2020-11-09","","05:00","22:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/11"
"21144","상암푸르지오점","서울특별시 마포구 월드컵북로54길 25","","","37.5820926424763","126.888984720113","2020-11-02","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29","2020/11"
"21148","R영광중앙점","전라남도 영광군 영광읍 중앙로 181-1","","","35.2752473274857","126.511684615466","2020-11-11","","06:00","00:00",1,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29","2020/11"
