code,title,sido,sigungu,lat,lng,first_seen_at,last_seen_at
00060,동대사랑점,서울특별시,중구,37.5615661736021,126.997217631805,2026-04-29,2026-04-29
00087,중림점,서울특별시,중구,37.5608187887289,126.968225883547,2026-04-29,2026-04-29
00115,광화문시대점,서울특별시,종로구,37.5737729016185,126.973125723031,2026-04-29,2026-04-29
00194,역촌타운점,서울특별시,은평구,37.6024569483723,126.914783949058,2026-04-29,2026-04-29
00204,동현주유소점,경기도,화성시,37.1271536520965,126.900970980565,2026-04-29,2026-04-29
00212,신정역점,서울특별시,양천구,37.5250200374681,126.85757787245,2026-04-29,2026-04-29
00258,센트럴시티점,서울특별시,서초구,37.5039351769908,127.002413006799,2026-04-29,2026-04-29
00279,강동본점,서울특별시,강동구,37.5361883008576,127.125589975399,2026-04-29,2026-04-29
00281,월계본점,서울특별시,노원구,37.6327129055073,127.043706201158,2026-04-29,2026-04-29
00307,메리어트점,서울특별시,서초구,37.5044921229104,127.007845270854,2026-04-29,2026-04-29
00326,대부도점,경기도,안산시,37.2882891573233,126.575993765126,2026-04-29,2026-04-29
00339,광운대역점,서울특별시,노원구,37.62350432752,127.061060877189,2026-04-29,2026-04-29
00367,안산한양대점,경기도,안산시,37.3011466397331,126.838298877265,2026-04-29,2026-04-29
00389,방학학마을점,서울특별시,도봉구,37.6672131243295,127.03922467304,2026-04-29,2026-04-29
00459,청주산남점,충청북도,청주시,36.6125969035843,127.464015820906,2026-04-29,2026-04-29
00523,수지희망점,경기도,용인시,37.3221767227926,127.095281509162,2026-04-29,2026-04-29
00542,내리점,경기도,안성시,36.9995896941081,127.222674051889,2026-04-29,2026-04-29
00545,간석점,인천광역시,남동구,37.4682906535805,126.707046423928,2026-04-29,2026-04-29
00581,목동공원점,서울특별시,양천구,37.5316029751694,126.875987719154,2026-04-29,2026-04-29
00603,부천오정점,경기도,부천시,37.5243093905319,126.785871604439,2026-04-29,2026-04-29
00737,안산초지점,경기도,안산시,37.3145186621399,126.820097509407,2026-04-29,2026-04-29
00752,여주태평점,경기도,여주시,37.2024431207681,127.545872581,2026-04-29,2026-04-29
00766,이마트24본점,서울특별시,성동구,37.5478007395623,127.064456729834,2026-04-29,2026-04-29
00795,사하국제점,부산광역시,사하구,35.1015976303553,128.976177117753,2026-04-29,2026-04-29
00826,성서방통대점,대구광역시,달서구,35.8590478601549,128.495642044333,2026-04-29,2026-04-29
00833,전북대원룸점,전북특별자치도,전주시,35.8393284053797,127.135448230682,2026-04-29,2026-04-29
00836,보령남포로드점,충청남도,보령시,36.3261996748914,126.602641026225,2026-04-29,2026-04-29
00843,고양중부대점,경기도,고양시,37.7137682673659,126.888618095364,2026-04-29,2026-04-29
00872,성서주공점,대구광역시,달서구,35.8537763579924,128.498758213206,2026-04-29,2026-04-29
00884,원주연대점,강원특별자치도,원주시,37.2752016732282,127.907333774108,2026-04-29,2026-04-29
00897,가산GBC점,서울특별시,금천구,37.4802275551346,126.881027516845,2026-04-29,2026-04-29
00926,바람의언덕점,경상남도,거제시,34.7404878179156,128.663029314117,2026-04-29,2026-04-29
00936,김포올림픽점,경기도,김포시,37.5892715783032,126.799853627088,2026-04-29,2026-04-29
00939,울산터미널점,울산광역시,남구,35.5376823747373,129.340251413154,2026-04-29,2026-04-29
00940,청담하나점,서울특별시,강남구,37.5222197291287,127.046363182491,2026-04-29,2026-04-29
00955,화성일진산단점,경기도,화성시,37.1868333616822,127.004851711334,2026-04-29,2026-04-29
00967,울산목화점,울산광역시,남구,35.5358259820036,129.331949652556,2026-04-29,2026-04-29
00968,양산석산점,경상남도,양산시,35.3161528817108,129.025644587011,2026-04-29,2026-04-29
00971,미아지웰점,서울특별시,강북구,37.633289229074,127.026187964977,2026-04-29,2026-04-29
00976,덕양지도공원점,경기도,고양시,37.6271317925811,126.827755752956,2026-04-29,2026-04-29
00989,광주무등파크점,광주광역시,동구,35.1487597375332,126.946834844587,2026-04-29,2026-04-29
01006,통영더팰리스점,경상남도,통영시,34.8842441466585,128.414541672213,2026-04-29,2026-04-29
01013,인천용현점,인천광역시,미추홀구,37.4540205323627,126.658061061029,2026-04-29,2026-04-29
01018,사암휴게소점,경기도,용인시,37.18036554212,127.304549954818,2026-04-29,2026-04-29
01027,대전선화점,대전광역시,중구,36.325951849639,127.419743480932,2026-04-29,2026-04-29
01029,거제옥포점,경상남도,거제시,34.8977299994084,128.688260956026,2026-04-29,2026-04-29
01059,부산구평점,부산광역시,사하구,35.0856425664386,128.985745410167,2026-04-29,2026-04-29
01073,아산음봉점,충청남도,아산시,36.8743472162917,127.065876135212,2026-04-29,2026-04-29
01103,동대문역사문화공원역점,서울특별시,중구,37.5650278404161,127.007904473562,2026-04-29,2026-04-29
01192,사창대로점,충청북도,청주시,36.6369383227267,127.459743179737,2026-04-29,2026-04-29
01240,중구소공점,서울특별시,중구,37.5637773285922,126.979816113982,2026-04-29,2026-04-29
01268,창원중앙점,경상남도,창원시,35.2212330174363,128.676827504521,2026-04-29,2026-04-29
01325,판교SG점,경기도,성남시,37.3969338517305,127.112531722673,2026-04-29,2026-04-29
01383,청주예체로점,충청북도,청주시,36.6277739960695,127.468606447404,2026-04-29,2026-04-29
01386,식사스타타워점,경기도,고양시,37.6779379522166,126.812160775973,2026-04-29,2026-04-29
01416,성북정릉점,서울특별시,성북구,37.6093635408678,127.007786055094,2026-04-29,2026-04-29
01441,불광역점,서울특별시,은평구,37.6089317381296,126.92970053761,2026-04-29,2026-04-29
01442,신정현대홈타운점,울산광역시,남구,35.5295938984961,129.325507909713,2026-04-29,2026-04-29
01450,한국병원점,충청북도,청주시,36.6198525722168,127.496279527819,2026-04-29,2026-04-29
01451,코모도점,부산광역시,중구,35.1085572418896,129.035583646315,2026-04-29,2026-04-29
01459,신천휴먼시아점,대구광역시,동구,35.8711772264673,128.615939809984,2026-04-29,2026-04-29
01486,청주형석점,충청북도,청주시,36.6250796640755,127.442503247537,2026-04-29,2026-04-29
01516,자양우성점,서울특별시,광진구,37.5355154356699,127.075402037711,2026-04-29,2026-04-29
01538,아산염치점,충청남도,아산시,36.822066146248,126.947068582178,2026-04-29,2026-04-29
01558,광명소하점,경기도,광명시,37.4334733378529,126.879012610104,2026-04-29,2026-04-29
01559,평택고덕삼성점,경기도,평택시,37.0213848315816,127.057609930251,2026-04-29,2026-04-29
01561,서울남부터미널점,서울특별시,서초구,37.4835466074664,127.015110886678,2026-04-29,2026-04-29
01566,한국영상대점,세종특별자치시,장군면,36.4413605286861,127.209903186421,2026-04-29,2026-04-29
01571,수원탑동점,경기도,수원시,37.2701617898787,126.971856265138,2026-04-29,2026-04-29
01572,청주라마다점,충청북도,청주시,36.665394056751,127.49372728411,2026-04-29,2026-04-29
01588,사근초교점,서울특별시,성동구,37.5621581281974,127.04823688607,2026-04-29,2026-04-29
01681,산남칸타빌점,충청북도,청주시,36.6098713826045,127.476134708374,2026-04-29,2026-04-29
01710,경기광주지월점,경기도,광주시,37.4186240858276,127.288857224147,2026-04-29,2026-04-29
01713,전남담양점,전라남도,담양군,35.309960351277,126.981486781955,2026-04-29,2026-04-29
01741,분당수내점,경기도,성남시,37.3650431790281,127.126459454078,2026-04-29,2026-04-29
01750,보령비치점,충청남도,보령시,36.307084313846,126.51640014307,2026-04-29,2026-04-29
01769,영등포공원점,서울특별시,영등포구,37.5154097250378,126.909187907541,2026-04-29,2026-04-29
01792,안산관산점,경기도,안산시,37.331448762892,126.798664848671,2026-04-29,2026-04-29
01808,서면비락점,부산광역시,부산진구,35.1554507616782,129.058501115477,2026-04-29,2026-04-29
01809,충주지웰점,충청북도,충주시,36.9883883748359,127.829500709684,2026-04-29,2026-04-29
01819,평택삼양점,경기도,평택시,36.9604455144269,127.04563611271,2026-04-29,2026-04-29
01842,송도탑스빌점,부산광역시,서구,35.0779097668518,129.018577031712,2026-04-29,2026-04-29
01848,원주문막점,강원특별자치도,원주시,37.3314656270467,127.84982208121,2026-04-29,2026-04-29
01862,예산종합병원점,충청남도,예산군,36.6912339206684,126.838704965881,2026-04-29,2026-04-29
01877,속초세무서점,강원특별자치도,속초시,38.1951320926365,128.576883753761,2026-04-29,2026-04-29
01894,광나루역점,서울특별시,광진구,37.545073523534,127.102739572749,2026-04-29,2026-04-29
01903,김해내동점,경상남도,김해시,35.2406139090138,128.864826570507,2026-04-29,2026-04-29
01959,울산초이스점,울산광역시,남구,35.5410774273486,129.35072722978,2026-04-29,2026-04-29
01983,수영번영로점,부산광역시,수영구,35.1679052842847,129.111133625951,2026-04-29,2026-04-29
01986,속초고속터미널점,강원특별자치도,속초시,38.1904402903501,128.598355888205,2026-04-29,2026-04-29
02008,천안공주대점,충청남도,천안시,36.8495886432964,127.152605672723,2026-04-29,2026-04-29
02010,진천성모병원점,충청북도,진천군,36.8584445268142,127.440523363759,2026-04-29,2026-04-29
02025,현대케피코점,경기도,군포시,37.3522338304385,126.958696447425,2026-04-29,2026-04-29
02032,역삼승리점,서울특별시,강남구,37.5005339869309,127.031660682357,2026-04-29,2026-04-29
02044,트레이더스하남점,경기도,하남시,37.5454364874338,127.223740478204,2026-04-29,2026-04-29
02048,가양역점,서울특별시,강서구,37.5631717283618,126.852934754398,2026-04-29,2026-04-29
02062,부산금샘점,부산광역시,금정구,35.2272998001553,129.078014431137,2026-04-29,2026-04-29
02104,창원진동점,경상남도,창원시,35.1163456410471,128.484992761042,2026-04-29,2026-04-29
02105,밀양가곡점,경상남도,밀양시,35.4755945643655,128.766295885049,2026-04-29,2026-04-29
02113,전주인후이지움점,전북특별자치도,전주시,35.846632628402,127.147844138523,2026-04-29,2026-04-29
02130,강남역점,서울특별시,강남구,37.4981646510326,127.028307900881,2026-04-29,2026-04-29
02143,백송대우점,경기도,고양시,37.6543260497114,126.794372338152,2026-04-29,2026-04-29
02189,음성원남점,충청북도,음성군,36.8934191254997,127.679776806983,2026-04-29,2026-04-29
02195,보령대천센터점,충청남도,보령시,36.3489895795339,126.588753803622,2026-04-29,2026-04-29
02196,대구보건대점,대구광역시,북구,35.9261203157053,128.544268948412,2026-04-29,2026-04-29
02234,사천호텔점,경상남도,사천시,35.0821561833501,128.085228635614,2026-04-29,2026-04-29
02235,메트로시티점,부산광역시,남구,35.1272669147748,129.109040555258,2026-04-29,2026-04-29
02237,명지부영점,부산광역시,강서구,35.0884452033821,128.873592033355,2026-04-29,2026-04-29
02258,평택이마트점,경기도,평택시,36.9993917139736,127.113954913337,2026-04-29,2026-04-29
02270,영등포KT점,서울특별시,영등포구,37.526848314445,126.905176591009,2026-04-29,2026-04-29
02281,보령동대행복점,충청남도,보령시,36.3492741518797,126.607012522965,2026-04-29,2026-04-29
02295,시흥부성점,경기도,시흥시,37.3604322831816,126.733094699113,2026-04-29,2026-04-29
02335,중구명동점,서울특별시,중구,37.5591939658366,126.983978490389,2026-04-29,2026-04-29
02336,공주의료원점,충청남도,공주시,36.4584247799335,127.110754260762,2026-04-29,2026-04-29
02344,남양주시청점,경기도,남양주시,37.636295421242,127.214030953208,2026-04-29,2026-04-29
02353,거제운동장점,경상남도,거제시,34.884282957071,128.620094165282,2026-04-29,2026-04-29
02357,쌍촌원룸점,광주광역시,서구,35.1477926763256,126.860858897454,2026-04-29,2026-04-29
02376,양평삼거리점,경기도,양평군,37.4889844480847,127.492859926364,2026-04-29,2026-04-29
02407,서산여고점,충청남도,서산시,36.7700570264167,126.468363439049,2026-04-29,2026-04-29
02413,우치공원정문점,광주광역시,북구,35.2243138841138,126.894242056873,2026-04-29,2026-04-29
02422,개봉로점,서울특별시,구로구,37.4906772205495,126.856345223758,2026-04-29,2026-04-29
02432,남양주금곡점,경기도,남양주시,37.6361802038181,127.211069984833,2026-04-29,2026-04-29
02433,춘천신북점,강원특별자치도,춘천시,37.9279128427345,127.751848017846,2026-04-29,2026-04-29
02439,동대구환승센터1호점,대구광역시,동구,35.8779406718693,128.629190024219,2026-04-29,2026-04-29
02440,동대구환승센터2호점,대구광역시,동구,35.8779406718693,128.629190024219,2026-04-29,2026-04-29
02445,청주아이웰점,충청북도,청주시,36.6706118687516,127.496708540516,2026-04-29,2026-04-29
02449,동대구환승센터3호점,대구광역시,동구,35.8779406718693,128.629190024219,2026-04-29,2026-04-29
02451,전농사거리점,서울특별시,동대문구,37.5772114550055,127.058517800585,2026-04-29,2026-04-29
02473,안산와동공원로점,경기도,안산시,37.3386662139753,126.818328264602,2026-04-29,2026-04-29
02517,성남신흥점,경기도,성남시,37.4419242939419,127.137568343931,2026-04-29,2026-04-29
02546,천안목천IC점,충청남도,천안시,36.7708309820769,127.230596818516,2026-04-29,2026-04-29
02553,검암으뜸점,인천광역시,서구,37.5666816945656,126.68060690761,2026-04-29,2026-04-29
02561,예술의전당점,서울특별시,서초구,37.4802401962069,127.014215239186,2026-04-29,2026-04-29
02597,인천어시장점,인천광역시,중구,37.4544412955042,126.607353117924,2026-04-29,2026-04-29
02600,충남부여점,충청남도,부여군,36.2830979263741,126.91424242553,2026-04-29,2026-04-29
02630,옥포베르힐점,대구광역시,달성군,35.7794534249561,128.441373306996,2026-04-29,2026-04-29
02633,성동연무장점,서울특별시,성동구,37.5422282613239,127.055740820907,2026-04-29,2026-04-29
02648,에스포항병원점,경상북도,포항시,36.0348244802874,129.331402298585,2026-04-29,2026-04-29
02651,광주유정점,광주광역시,동구,35.159163087315,126.914704867946,2026-04-29,2026-04-29
02653,계양세종병원점,인천광역시,계양구,37.5325393643882,126.736853119942,2026-04-29,2026-04-29
02662,화곡점,서울특별시,강서구,37.5382063642938,126.842199400944,2026-04-29,2026-04-29
02677,오남신우빅점,경기도,남양주시,37.6781030415434,127.211453276795,2026-04-29,2026-04-29
02681,괴정동주대점,부산광역시,사하구,35.1063544112003,128.998534003278,2026-04-29,2026-04-29
02701,사상모라점,부산광역시,사상구,35.188765893536,128.985685439692,2026-04-29,2026-04-29
02705,서산부영점,충청남도,서산시,36.7843701214888,126.444297127071,2026-04-29,2026-04-29
02715,서창1지구점,인천광역시,남동구,37.4385696437838,126.747662059929,2026-04-29,2026-04-29
02725,광주삼리점,경기도,광주시,37.3542178681174,127.32947430654,2026-04-29,2026-04-29
02734,창원팔용벽산점,경상남도,창원시,35.2547061407493,128.617297396425,2026-04-29,2026-04-29
02792,소사은성로점,경기도,부천시,37.4762237412997,126.79390928529,2026-04-29,2026-04-29
02799,공릉타운점,서울특별시,노원구,37.6267151083349,127.078400754382,2026-04-29,2026-04-29
02810,백운현대점,광주광역시,남구,35.1347878119752,126.900475471597,2026-04-29,2026-04-29
02817,신월스타점,서울특별시,양천구,37.5350493289133,126.831740380619,2026-04-29,2026-04-29
02826,청정인성수련원점,전북특별자치도,완주군,35.6859533885909,127.100063716553,2026-04-29,2026-04-29
02832,수원영화용희점,경기도,수원시,37.2907945741479,127.016322032857,2026-04-29,2026-04-29
02842,검단어울림점,인천광역시,서구,37.5956590596958,126.639263982794,2026-04-29,2026-04-29
02846,춘천강북점,강원특별자치도,춘천시,37.8993098327395,127.729112773342,2026-04-29,2026-04-29
02864,일산대화마을점,경기도,고양시,37.6731243211164,126.736178247722,2026-04-29,2026-04-29
02870,천안농수산점,충청남도,천안시,36.8596644306375,127.150194531354,2026-04-29,2026-04-29
02879,평택합정제일점,경기도,평택시,36.9878626245986,127.101022365334,2026-04-29,2026-04-29
02883,간석석정로점,인천광역시,남동구,37.4690669572616,126.692712645143,2026-04-29,2026-04-29
02888,서구가좌점,인천광역시,서구,37.4969484293801,126.669884158833,2026-04-29,2026-04-29
02889,대구신암점,대구광역시,동구,35.8806826190407,128.627577506062,2026-04-29,2026-04-29
02902,종암중앙점,서울특별시,성북구,37.597368918658,127.039387955885,2026-04-29,2026-04-29
02928,대전탄방점,대전광역시,서구,36.3464427794613,127.388569244575,2026-04-29,2026-04-29
02933,신세계강남점,서울특별시,서초구,37.5039351769908,127.002413006799,2026-04-29,2026-04-29
02934,광진군자점,서울특별시,광진구,37.5483783057086,127.069340761342,2026-04-29,2026-04-29
02963,계룡포스코점,충청남도,계룡시,36.2671650797373,127.272304315559,2026-04-29,2026-04-29
02986,중부대입구점,경기도,고양시,37.711662389048,126.887822157383,2026-04-29,2026-04-29
02990,송파엠스테이트점,서울특별시,송파구,37.4860552797801,127.12100938212,2026-04-29,2026-04-29
03005,광주장지점,경기도,광주시,37.3927095787758,127.232896373131,2026-04-29,2026-04-29
03012,서울조선호텔점,서울특별시,중구,37.5644841324893,126.980184460247,2026-04-29,2026-04-29
03019,원흥유스퀘어점,경기도,고양시,37.6496166416452,126.875530670502,2026-04-29,2026-04-29
03022,신탄진타운점,대전광역시,대덕구,36.4478977123231,127.433470371836,2026-04-29,2026-04-29
03037,서초래미안점,서울특별시,서초구,37.4974284760361,127.019150618212,2026-04-29,2026-04-29
03056,송도케이블카상부점,부산광역시,서구,35.0613530427119,129.020402714679,2026-04-29,2026-04-29
03057,동대문에비뉴점,서울특별시,중구,37.565162008038,127.006245943188,2026-04-29,2026-04-29
03065,통영항남점,경상남도,통영시,34.8405231237899,128.422710489516,2026-04-29,2026-04-29
03073,둔산중앙점,대전광역시,서구,36.3514111545619,127.374306798452,2026-04-29,2026-04-29
03076,경주IC점,경상북도,경주시,35.8168153633105,129.203116620483,2026-04-29,2026-04-29
03078,삼호동부점,경상남도,양산시,35.4125847324517,129.173596760486,2026-04-29,2026-04-29
03079,호원안말점,경기도,의정부시,37.7129400848568,127.045633773172,2026-04-29,2026-04-29
03081,대구화원점,대구광역시,달성군,35.8061463323188,128.49428088807,2026-04-29,2026-04-29
03095,수원아너스빌점,경기도,수원시,37.2970945810561,127.006568042927,2026-04-29,2026-04-29
03097,분당현대점,경기도,성남시,37.3782176661187,127.128163650891,2026-04-29,2026-04-29
03102,관악조은점,서울특별시,관악구,37.472806113146,126.935258292861,2026-04-29,2026-04-29
03111,노원청암아파트점,서울특별시,노원구,37.6625353355956,127.078136258579,2026-04-29,2026-04-29
03116,철산도덕파크점,경기도,광명시,37.4715832291923,126.865449589102,2026-04-29,2026-04-29
03130,서산동문타운점,충청남도,서산시,36.7855164600152,126.460912006616,2026-04-29,2026-04-29
03131,마곡에코점,서울특별시,강서구,37.5679745986878,126.826720979429,2026-04-29,2026-04-29
03133,부천여고점,경기도,부천시,37.4886830707527,126.762082060022,2026-04-29,2026-04-29
03138,진해석동센터점,경상남도,창원시,35.152250303323,128.703290336659,2026-04-29,2026-04-29
03153,간석오거리점,인천광역시,남동구,37.4673437850864,126.708723337278,2026-04-29,2026-04-29
03154,광주목동점,경기도,광주시,37.382065347498,127.205590333171,2026-04-29,2026-04-29
03155,안양비산점,경기도,안양시,37.407788225965,126.947411206217,2026-04-29,2026-04-29
03156,관악조원점,서울특별시,관악구,37.4844574386503,126.911159494235,2026-04-29,2026-04-29
03176,강릉올림픽파크점,강원특별자치도,강릉시,37.7728778476955,128.900505146004,2026-04-29,2026-04-29
03185,충주기업도시점,충청북도,충주시,37.0068405333781,127.816918027684,2026-04-29,2026-04-29
03187,태안만리포점,충청남도,태안군,36.7856059900004,126.142972400939,2026-04-29,2026-04-29
03195,용인보정로드점,경기도,용인시,37.31232989113,127.105349703393,2026-04-29,2026-04-29
03211,충주동량점,충청북도,충주시,37.0317830709337,127.927504387605,2026-04-29,2026-04-29
03212,보은레이크힐스호텔점,충청북도,보은군,36.533583043954,127.824750681908,2026-04-29,2026-04-29
03224,양산소주점,경상남도,양산시,35.4068736090859,129.157964045132,2026-04-29,2026-04-29
03237,해운대신라스테이점,부산광역시,해운대구,35.1598060250385,129.158725887915,2026-04-29,2026-04-29
03247,진해연세병원점,경상남도,창원시,35.1543566525366,128.698277189508,2026-04-29,2026-04-29
03250,창천원룸점,서울특별시,서대문구,37.5585465364546,126.929175560114,2026-04-29,2026-04-29
03255,용인숲속마을점,경기도,용인시,37.2424335277543,127.198273666147,2026-04-29,2026-04-29
03271,분당정자역점,경기도,성남시,37.3673672850375,127.107312889252,2026-04-29,2026-04-29
03279,구리이편한점,경기도,구리시,37.5859517151752,127.144236541152,2026-04-29,2026-04-29
03291,정릉국민대점,서울특별시,성북구,37.6072812497325,126.999586630755,2026-04-29,2026-04-29
03292,송정해수욕장점,부산광역시,해운대구,35.1809243336011,129.204156819525,2026-04-29,2026-04-29
03293,오산양산점,경기도,오산시,37.1934389441231,127.033495717405,2026-04-29,2026-04-29
03296,녹번아르체점,서울특별시,은평구,37.6038086540166,126.925495644515,2026-04-29,2026-04-29
03298,길천산업단지점,울산광역시,울주군,35.6010299633602,129.075943361314,2026-04-29,2026-04-29
03317,강릉심곡항점,강원특별자치도,강릉시,37.6649349340001,129.052865860583,2026-04-29,2026-04-29
03330,주안미추홀점,인천광역시,미추홀구,37.4616633089206,126.679891838868,2026-04-29,2026-04-29
03341,거제중앙병원점,경상남도,거제시,34.8864901645858,128.622257442886,2026-04-29,2026-04-29
03342,월평중앙점,대전광역시,서구,36.3524677260722,127.354891016834,2026-04-29,2026-04-29
03369,태릉입구역점,서울특별시,노원구,37.6177705696582,127.073771057596,2026-04-29,2026-04-29
03375,김천신음점,경상북도,김천시,36.1334046410196,128.11672514642,2026-04-29,2026-04-29
03390,동부산대점,부산광역시,해운대구,35.2323882559778,129.147474565418,2026-04-29,2026-04-29
03391,보령골드점,충청남도,보령시,36.3461543017644,126.589119726569,2026-04-29,2026-04-29
03400,아산순천향대점,충청남도,아산시,36.7718895806481,126.935444981831,2026-04-29,2026-04-29
03401,청주산성점,충청북도,청주시,36.6537538687346,127.542198323755,2026-04-29,2026-04-29
03407,오천메가박스점,경상북도,포항시,35.9744950556263,129.403426338331,2026-04-29,2026-04-29
03416,횡성읍마북로점,강원특별자치도,횡성군,37.4891432757597,127.994835576624,2026-04-29,2026-04-29
03423,하안13단지점,경기도,광명시,37.4592282479297,126.885680931021,2026-04-29,2026-04-29
03429,성신로데오점,서울특별시,성북구,37.5911564363567,127.016975506071,2026-04-29,2026-04-29
03440,아산탕정파크점,충청남도,아산시,36.8086352395353,127.044916612816,2026-04-29,2026-04-29
03445,연지동평로점,부산광역시,부산진구,35.1714318816057,129.051927709742,2026-04-29,2026-04-29
03446,부산외대원룸점,부산광역시,금정구,35.261282224487,129.086553129355,2026-04-29,2026-04-29
03460,양산이지3차점,경상남도,양산시,35.322893493547,129.027115609373,2026-04-29,2026-04-29
03461,용산메가트리움점,서울특별시,용산구,37.5325823332194,126.969753021045,2026-04-29,2026-04-29
03462,보령우연플로라점,충청남도,보령시,36.3131042009416,126.51252283784,2026-04-29,2026-04-29
03467,용현낙섬서로점,인천광역시,미추홀구,37.450546067422,126.635804983923,2026-04-29,2026-04-29
03470,양주신도시랜드마크점,경기도,양주시,37.8198459298683,127.092142820773,2026-04-29,2026-04-29
03491,오창이안점,충청북도,청주시,36.7070146677717,127.420168899,2026-04-29,2026-04-29
03495,충주엄정점,충청북도,충주시,37.0861354173587,127.915346976955,2026-04-29,2026-04-29
03504,대전용전글로벌점,대전광역시,동구,36.3578409027445,127.433204658778,2026-04-29,2026-04-29
03511,시흥새피앙점,경기도,시흥시,37.3556253467947,126.726170975503,2026-04-29,2026-04-29
03513,괴정제일점,부산광역시,사하구,35.1007238635641,128.999674002573,2026-04-29,2026-04-29
03514,포천신읍점,경기도,포천시,37.8922292404042,127.195152198246,2026-04-29,2026-04-29
03515,아산모종타운점,충청남도,아산시,36.7817333800308,127.01689096944,2026-04-29,2026-04-29
03534,남동공단점,인천광역시,남동구,37.397985651839,126.689627107759,2026-04-29,2026-04-29
03536,주월광복촌점,광주광역시,남구,35.1260428092541,126.896419428925,2026-04-29,2026-04-29
03537,효창파크점,서울특별시,용산구,37.5396091672843,126.960113360632,2026-04-29,2026-04-29
03538,용인외대입구점,경기도,용인시,37.3347015155471,127.255585987721,2026-04-29,2026-04-29
03554,구월신세계점,인천광역시,남동구,37.4597040959258,126.720231359947,2026-04-29,2026-04-29
03562,분당한솔마을점,경기도,성남시,37.3644498769797,127.120569318684,2026-04-29,2026-04-29
03565,부여규암점,충청남도,부여군,36.2708964911064,126.860604845255,2026-04-29,2026-04-29
03566,대구구암역점,대구광역시,북구,35.9254251783793,128.550678290469,2026-04-29,2026-04-29
03573,대구본점,대구광역시,중구,35.8713037860903,128.595452941315,2026-04-29,2026-04-29
03589,대전관저타운점,대전광역시,서구,36.2969338628161,127.324312424858,2026-04-29,2026-04-29
03590,목포어울림점,전라남도,목포시,34.8167699904254,126.418604510524,2026-04-29,2026-04-29
03597,장유월산점,경상남도,김해시,35.2071383490782,128.800531451859,2026-04-29,2026-04-29
03605,동래미남점,부산광역시,동래구,35.2048881883448,129.066571136028,2026-04-29,2026-04-29
03608,홍대합정점,서울특별시,마포구,37.5490392404264,126.916409286765,2026-04-29,2026-04-29
03620,속초번영로점,강원특별자치도,속초시,38.2048061277882,128.582334287675,2026-04-29,2026-04-29
03621,물금범어점,경상남도,양산시,35.3300889950908,129.011641399485,2026-04-29,2026-04-29
03627,시화조은점,경기도,시흥시,37.3407647108652,126.75367121415,2026-04-29,2026-04-29
03636,송파행운점,서울특별시,송파구,37.5036536882845,127.106460842616,2026-04-29,2026-04-29
03658,공주탄천산단점,충청남도,공주시,36.301936828612,127.063037287946,2026-04-29,2026-04-29
03661,서현스카이파크호텔점,경기도,성남시,37.3865396248408,127.121227429612,2026-04-29,2026-04-29
03664,목동파리공원점,서울특별시,양천구,37.5366321308561,126.879863427781,2026-04-29,2026-04-29
03665,기장햇살점,부산광역시,기장군,35.2419964952631,129.214128723603,2026-04-29,2026-04-29
03677,보령종합경기장점,충청남도,보령시,36.3139859267386,126.601888815571,2026-04-29,2026-04-29
03679,음성금왕점,충청북도,음성군,36.9897401346462,127.586771462293,2026-04-29,2026-04-29
03696,화성양감점,경기도,화성시,37.1115269558454,126.97430016364,2026-04-29,2026-04-29
03697,천안신방통정점,충청남도,천안시,36.7727956189524,127.135534879458,2026-04-29,2026-04-29
03704,광주동부점,광주광역시,동구,35.148877569833,126.919166421121,2026-04-29,2026-04-29
03709,울산시청행복점,울산광역시,남구,35.5383443247201,129.309807090422,2026-04-29,2026-04-29
03721,양평백안점,경기도,양평군,37.4950592930255,127.516595747638,2026-04-29,2026-04-29
03724,천안성정원룸점,충청남도,천안시,36.8182032400513,127.1418630495,2026-04-29,2026-04-29
03733,양정스마일점,부산광역시,부산진구,35.1688686488684,129.069875097636,2026-04-29,2026-04-29
03762,포항아이너스점,경상북도,포항시,35.9969149012693,129.343291157307,2026-04-29,2026-04-29
03763,양산범어점,경상남도,양산시,35.326222562905,128.999747195959,2026-04-29,2026-04-29
03764,구로구일점,서울특별시,구로구,37.4915897871462,126.876274516388,2026-04-29,2026-04-29
03770,청담본점,서울특별시,강남구,37.5250914281937,127.041707048828,2026-04-29,2026-04-29
03781,부평굴포천점,인천광역시,부평구,37.5079185071962,126.730803828489,2026-04-29,2026-04-29
03799,화성이화점,경기도,화성시,37.0417446628007,126.79889715569,2026-04-29,2026-04-29
03806,도화한나루점,인천광역시,미추홀구,37.4586113639987,126.671372003948,2026-04-29,2026-04-29
03829,강서까치산점,서울특별시,강서구,37.5303848293182,126.848917680352,2026-04-29,2026-04-29
03850,세종부강문곡점,세종특별자치시,부강면,36.5288014873425,127.388620523588,2026-04-29,2026-04-29
03851,동대문황물로점,서울특별시,동대문구,37.5690457922923,127.051850062854,2026-04-29,2026-04-29
03852,수지구청역점,경기도,용인시,37.3223733508415,127.093900579827,2026-04-29,2026-04-29
03855,원주조양병원점,강원특별자치도,원주시,37.3936629736531,127.984568116392,2026-04-29,2026-04-29
03862,부산신선대점,부산광역시,남구,35.1106845605805,129.088252113297,2026-04-29,2026-04-29
03876,울산서동원룸점,울산광역시,중구,35.5797943433024,129.343764648619,2026-04-29,2026-04-29
